#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;17746;0.9441087128815292;0.05276745114271142;0.22971166958322212;0.24331061290824813;0.0;1.0
queue occupancy/time;8886;13.714927573123104;148.39672230120587;12.181819334615247;0.888216089342516;0.0;54.0
