#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;20210;0.9405280191334633;0.05593506435834705;0.23650594994280177;0.25146082320939445;0.0;1.0
queue occupancy/time;10110;12.312022321597842;135.0003972688141;11.618967134337463;0.9437090699515208;0.0;57.0
