#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX;alpha;tz(1-alpha/2);lowerBound;upperBound;maxRelErr;maxAbsErr
batch means waiting time;0;0.0;0.0;0.0;0.0;Infinity;-Infinity;0.1;0.0;NaN;;NaN;Infinity;NaN
batch means waiting times;1010;12.323608514851507;126.20228480946099;11.233979028352376;0.9115819457275043;0.0216;54.2769;0.1;1.6599863486348634;11.736825624070207;;12.910391405632808;0.04999502502430557;0.5867828907813009
batch means service time;0;0.0;0.0;0.0;0.0;Infinity;-Infinity;0.1;0.0;NaN;;NaN;Infinity;NaN
