#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;27761;0.9509376427630938;0.046655242339264436;0.21599824614858434;0.22714238708751566;0.0;1.0
queue occupancy/time;13901;21.12079770990344;526.0446211823912;22.935662649733736;1.0859278595798167;0.0;111.0
