#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;16109;0.9520075773457545;0.045689150022021785;0.2137502047297775;0.2245257388872092;0.0;1.0
queue occupancy/time;8069;14.151003180283851;143.18115879850936;11.965832975539536;0.8455819579074899;0.0;52.0
