#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;19823;0.9402916119354934;0.056143296459244874;0.2369457669156486;0.2519917905339176;0.0;1.0
queue occupancy/time;9913;14.538209620998826;187.20636496801302;13.682337701139122;0.9411294827787122;0.0;59.0
