#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX;alpha;tz(1-alpha/2);lowerBound;upperBound;maxRelErr;maxAbsErr
batch means waiting time;0;0.0;0.0;0.0;0.0;Infinity;-Infinity;0.1;0.0;NaN;;NaN;Infinity;NaN
batch means waiting times;1283;9.434234138737352;93.96035136150105;9.693314776767597;1.0274617562189228;0.015099999999999999;59.27350000000001;0.1;1.6599822532253226;8.985010670136576;;9.883457607338128;0.04999698777140655;0.4492234686007758
batch means service time;0;0.0;0.0;0.0;0.0;Infinity;-Infinity;0.1;0.0;NaN;;NaN;Infinity;NaN
