#counter ; numSamples ; MEAN; VAR; STD; CVAR; MIN; MAX
server utilization/time;25663;0.9307518024564099;0.0644528846805541;0.2538757268439701;0.2727641527783771;0.0;1.0
queue occupancy/time;12833;9.322701054273871;99.15385751151719;9.957603000296666;1.0681027893446966;0.0;60.0
